axial_strain_pct,deviator_stress_kPa,q_smooth_kPa
1.173431734317343,175.06234413965086,175.06234413965086
1.1955719557195572,177.68079800498754,177.68079800498754
1.2177121771217712,179.92518703241896,179.92518703241896
1.2398523985239853,182.5436408977556,182.5436408977556
1.2619926199261993,185.5361596009975,185.5361596009975
1.2841328413284132,187.40648379052368,187.40648379052368
1.3062730627306274,188.5286783042394,188.5286783042394
1.3284132841328413,189.6508728179551,189.6508728179551
1.3505535055350553,190.77306733167083,190.77306733167083
1.3726937269372694,193.01745635910225,193.01745635910225
1.3948339483394834,195.6359102244389,195.6359102244389
1.4169741697416973,197.50623441396507,197.50623441396507
1.4391143911439115,199.37655860349125,199.37655860349125
1.4612546125461254,201.24688279301745,201.24688279301745
1.4833948339483396,202.36907730673317,202.36907730673317
1.5055350553505535,203.11720698254362,203.11720698254362
1.5276752767527675,204.23940149625935,204.23940149625935
1.5498154981549814,204.61346633416457,204.61346633416457
1.5719557195571956,205.7356608478803,205.7356608478803
1.5940959409594098,206.857855361596,206.857855361596
1.6162361623616237,207.98004987531172,207.98004987531172
1.6383763837638377,208.7281795511222,208.7281795511222
1.6605166051660518,210.97256857855362,210.97256857855362
1.6826568265682655,212.46882793017454,212.46882793017454
1.7047970479704797,213.21695760598504,213.21695760598504
1.7269372693726937,213.96508728179552,213.96508728179552
1.7490774907749076,215.08728179551125,215.08728179551125
1.7712177121771218,217.33167082294264,217.33167082294264
1.793357933579336,218.45386533665837,218.45386533665837
1.8154981549815499,219.57605985037407,219.57605985037407
1.8376383763837638,220.32418952618457,220.32418952618457
1.859778597785978,221.44638403990024,221.44638403990024
1.8819188191881921,222.56857855361596,222.56857855361596
1.9040590405904059,223.69077306733166,223.69077306733166
1.9261992619926198,224.8129675810474,224.8129675810474
1.9483394833948338,225.56109725685783,225.1870324189526
1.970479704797048,225.1870324189526,225.56109725685783
1.992619926199262,225.56109725685783,225.56109725685783
2.014760147601476,225.9351620947631,225.9351620947631
2.03690036900369,227.0573566084788,227.0573566084788
2.059040590405904,228.1795511221945,228.1795511221945
2.0811808118081183,230.42394014962593,230.42394014962593
2.1033210332103325,232.29426433915214,232.29426433915214
2.1254612546125458,234.53865336658353,234.53865336658353
2.14760147601476,236.40897755610973,236.40897755610973
2.169741697416974,237.53117206982546,237.53117206982546
2.1918819188191883,238.65336658354113,238.65336658354113
2.2140221402214024,239.40149625935163,239.40149625935163
2.236162361623616,239.40149625935163,239.40149625935163
2.2583025830258303,239.77556109725685,239.77556109725685
2.2804428044280445,239.77556109725685,239.77556109725685
2.302583025830258,240.52369077306733,240.52369077306733
2.3247232472324724,241.2718204488778,241.2718204488778
2.346863468634686,243.142144638404,243.142144638404
2.3690036900369003,245.01246882793018,245.01246882793018
2.3911439114391144,246.13466334164588,246.13466334164588
2.413284132841328,247.2568578553616,247.2568578553616
2.4354243542435423,247.63092269326683,247.63092269326683
2.4575645756457565,248.00498753117205,247.63092269326683
2.4797047970479706,247.63092269326683,248.00498753117205
2.501845018450185,248.00498753117205,248.00498753117205
2.5239852398523985,248.00498753117205,248.00498753117205
2.5461254612546127,248.00498753117205,248.00498753117205
2.5682656826568264,248.3790523690773,248.3790523690773
2.5904059040590406,249.50124688279303,249.50124688279303
2.6125461254612548,250.24937655860347,250.24937655860347
2.6346863468634685,250.99750623441398,250.99750623441398
2.6568265682656826,251.3715710723192,251.3715710723192
2.678966789667897,251.74563591022442,251.3715710723192
2.7011070110701105,251.74563591022442,251.74563591022442
2.7232472324723247,251.3715710723192,251.74563591022442
2.745387453874539,251.74563591022442,251.74563591022442
2.767527675276753,251.74563591022442,251.74563591022442
2.7896678966789668,252.11970074812967,252.11970074812967
2.8118081180811805,252.86783042394015,252.86783042394015
2.8339483394833946,253.99002493765585,253.99002493765585
2.856088560885609,255.11221945137157,255.11221945137157
2.878228782287823,256.6084788029925,256.6084788029925
2.900369003690037,257.7306733167082,257.7306733167082
2.922509225092251,258.1047381546135,258.1047381546135
2.944649446494465,258.8528678304239,258.8528678304239
2.966789667896679,259.22693266832914,258.8528678304239
2.988929889298893,258.8528678304239,258.8528678304239
3.011070110701107,259.22693266832914,259.22693266832914
3.0332103321033212,258.8528678304239,259.22693266832914
3.055350553505535,259.22693266832914,259.22693266832914
3.0774907749077496,259.6009975062344,259.6009975062344
3.099630996309963,260.34912718204487,260.34912718204487
3.121771217712177,261.09725685785537,261.09725685785537
3.143911439114391,261.4713216957606,261.4713216957606
3.166051660516605,261.8453865336659,261.8453865336659
